Date,statename,average_expected_count,observed_number,excess_deaths,state
2019-08-10,Missouri,1234.0,1176.0,-58.0,MO
2019-08-17,Missouri,1231.0,1191.0,-40.0,MO
2019-08-24,Missouri,1232.0,1159.0,-73.0,MO
2019-08-31,Missouri,1227.0,1183.0,-44.0,MO
2019-09-07,Missouri,1229.0,1196.0,-33.0,MO
2019-09-14,Missouri,1244.0,1176.0,-68.0,MO
2019-09-21,Missouri,1246.0,1181.0,-65.0,MO
2019-09-28,Missouri,1240.0,1254.0,14.0,MO
2019-10-05,Missouri,1242.0,1163.0,-79.0,MO
2019-10-12,Missouri,1260.0,1163.0,-97.0,MO
2019-10-19,Missouri,1273.0,1199.0,-74.0,MO
2019-10-26,Missouri,1287.0,1190.0,-97.0,MO
2019-11-02,Missouri,1296.0,1264.0,-32.0,MO
2019-11-09,Missouri,1291.0,1240.0,-51.0,MO
2019-11-16,Missouri,1287.0,1323.0,36.0,MO
2019-11-23,Missouri,1287.0,1313.0,26.0,MO
2019-11-30,Missouri,1309.0,1255.0,-54.0,MO
2019-12-07,Missouri,1320.0,1225.0,-95.0,MO
2019-12-14,Missouri,1335.0,1247.0,-88.0,MO
2019-12-21,Missouri,1348.0,1257.0,-91.0,MO
2019-12-28,Missouri,1372.0,1332.0,-40.0,MO
2020-01-04,Missouri,1381.0,1327.0,-54.0,MO
2020-01-11,Missouri,1390.0,1333.0,-57.0,MO
2020-01-18,Missouri,1399.0,1333.0,-66.0,MO
2020-01-25,Missouri,1394.0,1349.0,-45.0,MO
2020-02-01,Missouri,1393.0,1362.0,-31.0,MO
2020-02-08,Missouri,1381.0,1329.0,-52.0,MO
2020-02-15,Missouri,1362.0,1346.0,-16.0,MO
2020-02-22,Missouri,1352.0,1357.0,5.0,MO
2020-02-29,Missouri,1342.0,1366.0,24.0,MO
2020-03-07,Missouri,1331.0,1393.0,62.0,MO
2020-03-14,Missouri,1316.0,1301.0,-15.0,MO
2020-03-21,Missouri,1299.0,1269.0,-30.0,MO
2020-03-28,Missouri,1284.0,1338.0,54.0,MO
2020-04-04,Missouri,1269.0,1299.0,30.0,MO
2020-04-11,Missouri,1257.0,1461.0,204.0,MO
2020-04-18,Missouri,1235.0,1351.0,116.0,MO
2020-04-25,Missouri,1229.0,1442.0,213.0,MO
2020-05-02,Missouri,1223.0,1388.0,165.0,MO
2020-05-09,Missouri,1215.0,1422.0,207.0,MO
2020-05-16,Missouri,1200.0,1342.0,142.0,MO
2020-05-23,Missouri,1192.0,1296.0,104.0,MO
2020-05-30,Missouri,1188.0,1239.0,51.0,MO
2020-06-06,Missouri,1182.0,1287.0,105.0,MO
2020-06-13,Missouri,1184.0,1257.0,73.0,MO
2020-06-20,Missouri,1193.0,1223.0,30.0,MO
2020-06-27,Missouri,1191.0,1278.0,87.0,MO
2020-07-04,Missouri,1195.0,1288.0,93.0,MO
2020-07-11,Missouri,1197.0,1294.0,97.0,MO
2020-07-18,Missouri,1186.0,1369.0,183.0,MO
2020-07-25,Missouri,1182.0,1358.0,176.0,MO
2020-08-01,Missouri,1187.0,1366.0,179.0,MO
2020-08-08,Missouri,1182.0,1363.0,181.0,MO
2020-08-15,Missouri,1181.0,1378.0,197.0,MO
2020-08-22,Missouri,1182.0,1404.0,222.0,MO
2020-08-29,Missouri,1183.0,1382.0,199.0,MO
2020-09-05,Missouri,1181.0,1410.0,229.0,MO
2020-09-12,Missouri,1185.0,1371.0,186.0,MO
2020-09-19,Missouri,1183.0,1446.0,263.0,MO
2020-09-26,Missouri,1183.0,1468.0,285.0,MO
2020-10-03,Missouri,1186.0,1512.0,326.0,MO
2020-10-10,Missouri,1196.0,1538.0,342.0,MO
2020-10-17,Missouri,1205.0,1519.0,314.0,MO
2020-10-24,Missouri,1217.0,1593.0,376.0,MO
2020-10-31,Missouri,1235.0,1629.0,394.0,MO
2020-11-07,Missouri,1253.0,1802.0,549.0,MO
2020-11-14,Missouri,1250.0,1813.0,563.0,MO
2020-11-21,Missouri,1245.0,1824.0,579.0,MO
2020-11-28,Missouri,1250.0,1813.0,563.0,MO
2020-12-05,Missouri,1258.0,1664.0,406.0,MO
2020-12-12,Missouri,1271.0,1366.0,95.0,MO
2017-01-14,Montana,205.0,214.0,9.0,MT
2017-01-21,Montana,200.0,222.0,22.0,MT
2017-01-28,Montana,200.0,213.0,13.0,MT
2017-02-04,Montana,198.0,221.0,23.0,MT
2017-02-11,Montana,201.0,223.0,22.0,MT
2017-02-18,Montana,201.0,220.0,19.0,MT
2017-02-25,Montana,203.0,246.0,43.0,MT
2017-03-04,Montana,203.0,201.0,-2.0,MT
2017-03-11,Montana,205.0,219.0,14.0,MT
2017-03-18,Montana,204.0,211.0,7.0,MT
2017-03-25,Montana,205.0,218.0,13.0,MT
2017-04-01,Montana,208.0,200.0,-8.0,MT
2017-04-08,Montana,209.0,192.0,-17.0,MT
2017-04-15,Montana,207.0,201.0,-6.0,MT
2017-04-22,Montana,206.0,192.0,-14.0,MT
2017-04-29,Montana,205.0,193.0,-12.0,MT
2017-05-06,Montana,204.0,184.0,-20.0,MT
2017-05-13,Montana,203.0,203.0,0.0,MT
2017-05-20,Montana,199.0,197.0,-2.0,MT
2017-05-27,Montana,194.0,207.0,13.0,MT
2017-06-03,Montana,194.0,176.0,-18.0,MT
2017-06-10,Montana,195.0,200.0,5.0,MT
2017-06-17,Montana,194.0,188.0,-6.0,MT
2017-06-24,Montana,197.0,189.0,-8.0,MT
2017-07-01,Montana,199.0,162.0,-37.0,MT
2017-07-08,Montana,202.0,197.0,-5.0,MT
2017-07-15,Montana,200.0,193.0,-7.0,MT
2017-07-22,Montana,200.0,193.0,-7.0,MT
2017-07-29,Montana,199.0,196.0,-3.0,MT
2017-08-05,Montana,198.0,214.0,16.0,MT
2017-08-12,Montana,196.0,188.0,-8.0,MT
2017-08-19,Montana,193.0,201.0,8.0,MT
2017-08-26,Montana,193.0,171.0,-22.0,MT
2017-09-02,Montana,191.0,173.0,-18.0,MT
2017-09-09,Montana,191.0,170.0,-21.0,MT
2017-09-16,Montana,188.0,175.0,-13.0,MT
2017-09-23,Montana,191.0,181.0,-10.0,MT
2017-09-30,Montana,191.0,169.0,-22.0,MT
2017-10-07,Montana,193.0,218.0,25.0,MT
2017-10-14,Montana,194.0,190.0,-4.0,MT
2017-10-21,Montana,194.0,199.0,5.0,MT
2017-10-28,Montana,194.0,188.0,-6.0,MT
2017-11-04,Montana,192.0,187.0,-5.0,MT
2017-11-11,Montana,193.0,182.0,-11.0,MT
2017-11-18,Montana,194.0,190.0,-4.0,MT
2017-11-25,Montana,195.0,192.0,-3.0,MT
2017-12-02,Montana,199.0,210.0,11.0,MT
2017-12-09,Montana,203.0,161.0,-42.0,MT
2017-12-16,Montana,206.0,199.0,-7.0,MT
2017-12-23,Montana,207.0,198.0,-9.0,MT
2017-12-30,Montana,210.0,200.0,-10.0,MT
2018-01-06,Montana,214.0,193.0,-21.0,MT
2018-01-13,Montana,215.0,205.0,-10.0,MT
2018-01-20,Montana,214.0,178.0,-36.0,MT
2018-01-27,Montana,214.0,218.0,4.0,MT
2018-02-03,Montana,215.0,196.0,-19.0,MT
2018-02-10,Montana,216.0,199.0,-17.0,MT
2018-02-17,Montana,213.0,223.0,10.0,MT
2018-02-24,Montana,216.0,197.0,-19.0,MT
2018-03-03,Montana,213.0,194.0,-19.0,MT
2018-03-10,Montana,218.0,221.0,3.0,MT
2018-03-17,Montana,213.0,196.0,-17.0,MT
2018-03-24,Montana,212.0,195.0,-17.0,MT
2018-03-31,Montana,214.0,163.0,-51.0,MT
2018-04-07,Montana,213.0,212.0,-1.0,MT
2018-04-14,Montana,211.0,190.0,-21.0,MT
2018-04-21,Montana,209.0,191.0,-18.0,MT
2018-04-28,Montana,209.0,205.0,-4.0,MT
2018-05-05,Montana,207.0,176.0,-31.0,MT
2018-05-12,Montana,205.0,173.0,-32.0,MT
2018-05-19,Montana,205.0,171.0,-34.0,MT
2018-05-26,Montana,204.0,156.0,-48.0,MT
2018-06-02,Montana,199.0,163.0,-36.0,MT
2018-06-09,Montana,198.0,190.0,-8.0,MT
2018-06-16,Montana,193.0,195.0,2.0,MT
2018-06-23,Montana,199.0,177.0,-22.0,MT
2018-06-30,Montana,198.0,175.0,-23.0,MT
2018-07-07,Montana,202.0,192.0,-10.0,MT
2018-07-14,Montana,205.0,181.0,-24.0,MT
2018-07-21,Montana,205.0,182.0,-23.0,MT
2018-07-28,Montana,206.0,211.0,5.0,MT
2018-08-04,Montana,203.0,210.0,7.0,MT
2018-08-11,Montana,199.0,196.0,-3.0,MT
2018-08-18,Montana,197.0,177.0,-20.0,MT
2018-08-25,Montana,193.0,199.0,6.0,MT
2018-09-01,Montana,193.0,167.0,-26.0,MT
2018-09-08,Montana,191.0,199.0,8.0,MT
2018-09-15,Montana,191.0,195.0,4.0,MT
2018-09-22,Montana,193.0,177.0,-16.0,MT
2018-09-29,Montana,193.0,176.0,-17.0,MT
2018-10-06,Montana,197.0,211.0,14.0,MT
2018-10-13,Montana,198.0,199.0,1.0,MT
2018-10-20,Montana,201.0,186.0,-15.0,MT
2018-10-27,Montana,198.0,194.0,-4.0,MT
2018-11-03,Montana,197.0,177.0,-20.0,MT
2018-11-10,Montana,198.0,204.0,6.0,MT
2018-11-17,Montana,196.0,212.0,16.0,MT
2018-11-24,Montana,197.0,218.0,21.0,MT
2018-12-01,Montana,198.0,201.0,3.0,MT
2018-12-08,Montana,199.0,164.0,-35.0,MT
2018-12-15,Montana,202.0,180.0,-22.0,MT
2018-12-22,Montana,204.0,214.0,10.0,MT
2018-12-29,Montana,208.0,187.0,-21.0,MT
2019-01-05,Montana,210.0,221.0,11.0,MT
2019-01-12,Montana,209.0,207.0,-2.0,MT
2019-01-19,Montana,208.0,210.0,2.0,MT
2019-01-26,Montana,209.0,227.0,18.0,MT
2019-02-02,Montana,210.0,205.0,-5.0,MT
2019-02-09,Montana,208.0,221.0,13.0,MT
2019-02-16,Montana,208.0,218.0,10.0,MT
2019-02-23,Montana,208.0,231.0,23.0,MT
2019-03-02,Montana,206.0,224.0,18.0,MT
2019-03-09,Montana,205.0,242.0,37.0,MT
2019-03-16,Montana,201.0,209.0,8.0,MT
2019-03-23,Montana,201.0,208.0,7.0,MT
2019-03-30,Montana,198.0,186.0,-12.0,MT
2019-04-06,Montana,199.0,208.0,9.0,MT
2019-04-13,Montana,196.0,198.0,2.0,MT
2019-04-20,Montana,195.0,227.0,32.0,MT
2019-04-27,Montana,194.0,180.0,-14.0,MT
2019-05-04,Montana,190.0,195.0,5.0,MT
2019-05-11,Montana,189.0,195.0,6.0,MT
2019-05-18,Montana,184.0,192.0,8.0,MT
2019-05-25,Montana,186.0,189.0,3.0,MT
2019-06-01,Montana,182.0,185.0,3.0,MT
2019-06-08,Montana,183.0,201.0,18.0,MT
2019-06-15,Montana,181.0,193.0,12.0,MT
2019-06-22,Montana,185.0,168.0,-17.0,MT
2019-06-29,Montana,185.0,207.0,22.0,MT
2019-07-06,Montana,188.0,193.0,5.0,MT
2019-07-13,Montana,192.0,170.0,-22.0,MT
2019-07-20,Montana,197.0,196.0,-1.0,MT
2019-07-27,Montana,194.0,219.0,25.0,MT
2019-08-03,Montana,194.0,187.0,-7.0,MT
2019-08-10,Montana,192.0,186.0,-6.0,MT
2019-08-17,Montana,189.0,175.0,-14.0,MT
2019-08-24,Montana,187.0,193.0,6.0,MT
2019-08-31,Montana,185.0,202.0,17.0,MT
2019-09-07,Montana,185.0,205.0,20.0,MT
2019-09-14,Montana,182.0,186.0,4.0,MT
2019-09-21,Montana,187.0,185.0,-2.0,MT
2019-09-28,Montana,187.0,197.0,10.0,MT
2019-10-05,Montana,189.0,210.0,21.0,MT
2019-10-12,Montana,192.0,201.0,9.0,MT
2019-10-19,Montana,196.0,203.0,7.0,MT
2019-10-26,Montana,194.0,203.0,9.0,MT
2019-11-02,Montana,194.0,189.0,-5.0,MT
2019-11-09,Montana,196.0,199.0,3.0,MT
2019-11-16,Montana,193.0,186.0,-7.0,MT
2019-11-23,Montana,193.0,181.0,-12.0,MT
2019-11-30,Montana,195.0,196.0,1.0,MT
2019-12-07,Montana,198.0,230.0,32.0,MT
2019-12-14,Montana,198.0,200.0,2.0,MT
2019-12-21,Montana,200.0,194.0,-6.0,MT
2019-12-28,Montana,205.0,171.0,-34.0,MT
2020-01-04,Montana,208.0,231.0,23.0,MT
2020-01-11,Montana,207.0,211.0,4.0,MT
2020-01-18,Montana,209.0,202.0,-7.0,MT
2020-01-25,Montana,210.0,196.0,-14.0,MT
2020-02-01,Montana,212.0,218.0,6.0,MT
2020-02-08,Montana,214.0,202.0,-12.0,MT
2020-02-15,Montana,215.0,198.0,-17.0,MT
2020-02-22,Montana,217.0,218.0,1.0,MT
2020-02-29,Montana,215.0,236.0,21.0,MT
2020-03-07,Montana,212.0,221.0,9.0,MT
2020-03-14,Montana,208.0,218.0,10.0,MT
2020-03-21,Montana,205.0,228.0,23.0,MT
2020-03-28,Montana,202.0,205.0,3.0,MT
2020-04-04,Montana,200.0,177.0,-23.0,MT
2020-04-11,Montana,198.0,216.0,18.0,MT
2020-04-18,Montana,198.0,191.0,-7.0,MT
2020-04-25,Montana,195.0,187.0,-8.0,MT
2020-05-02,Montana,195.0,204.0,9.0,MT
2020-05-09,Montana,189.0,177.0,-12.0,MT
2020-05-16,Montana,188.0,205.0,17.0,MT
2020-05-23,Montana,188.0,181.0,-7.0,MT
2020-05-30,Montana,189.0,179.0,-10.0,MT
2020-06-06,Montana,188.0,178.0,-10.0,MT
2020-06-13,Montana,189.0,223.0,34.0,MT
2020-06-20,Montana,187.0,198.0,11.0,MT
2020-06-27,Montana,187.0,198.0,11.0,MT
2020-07-04,Montana,188.0,178.0,-10.0,MT
2020-07-11,Montana,194.0,192.0,-2.0,MT
2020-07-18,Montana,195.0,206.0,11.0,MT
2020-07-25,Montana,196.0,226.0,30.0,MT
2020-08-01,Montana,196.0,219.0,23.0,MT
2020-08-08,Montana,197.0,218.0,21.0,MT
2020-08-15,Montana,194.0,207.0,13.0,MT
2020-08-22,Montana,191.0,244.0,53.0,MT
2020-08-29,Montana,189.0,197.0,8.0,MT
2020-09-05,Montana,189.0,235.0,46.0,MT
2020-09-12,Montana,188.0,225.0,37.0,MT
2020-09-19,Montana,189.0,239.0,50.0,MT
2020-09-26,Montana,192.0,240.0,48.0,MT
2020-10-03,Montana,193.0,244.0,51.0,MT
2020-10-10,Montana,196.0,288.0,92.0,MT
2020-10-17,Montana,198.0,273.0,75.0,MT
2020-10-24,Montana,198.0,300.0,102.0,MT
2020-10-31,Montana,195.0,325.0,130.0,MT
2020-11-07,Montana,195.0,304.0,109.0,MT
2020-11-14,Montana,196.0,327.0,131.0,MT
2020-11-21,Montana,198.0,336.0,138.0,MT
2020-11-28,Montana,196.0,317.0,121.0,MT
2020-12-05,Montana,196.0,271.0,75.0,MT
2020-12-12,Montana,197.0,215.0,18.0,MT
2017-01-14,Nebraska,364.0,439.0,75.0,NE
2017-01-21,Nebraska,364.0,386.0,22.0,NE
2017-01-28,Nebraska,363.0,360.0,-3.0,NE
2017-02-04,Nebraska,361.0,357.0,-4.0,NE
2017-02-11,Nebraska,357.0,422.0,65.0,NE
2017-02-18,Nebraska,352.0,353.0,1.0,NE
2017-02-25,Nebraska,350.0,348.0,-2.0,NE
2017-03-04,Nebraska,350.0,327.0,-23.0,NE
2017-03-11,Nebraska,344.0,331.0,-13.0,NE
2017-03-18,Nebraska,342.0,367.0,25.0,NE
2017-03-25,Nebraska,343.0,303.0,-40.0,NE
2017-04-01,Nebraska,344.0,341.0,-3.0,NE
2017-04-08,Nebraska,340.0,317.0,-23.0,NE
2017-04-15,Nebraska,337.0,318.0,-19.0,NE
2017-04-22,Nebraska,335.0,286.0,-49.0,NE
2017-04-29,Nebraska,331.0,319.0,-12.0,NE
2017-05-06,Nebraska,320.0,322.0,2.0,NE
2017-05-13,Nebraska,317.0,309.0,-8.0,NE
2017-05-20,Nebraska,315.0,295.0,-20.0,NE
2017-05-27,Nebraska,309.0,326.0,17.0,NE
2017-06-03,Nebraska,306.0,321.0,15.0,NE
2017-06-10,Nebraska,305.0,323.0,18.0,NE
2017-06-17,Nebraska,302.0,303.0,1.0,NE
2017-06-24,Nebraska,301.0,338.0,37.0,NE
2017-07-01,Nebraska,299.0,310.0,11.0,NE
2017-07-08,Nebraska,297.0,328.0,31.0,NE
2017-07-15,Nebraska,298.0,324.0,26.0,NE
2017-07-22,Nebraska,297.0,293.0,-4.0,NE
2017-07-29,Nebraska,302.0,276.0,-26.0,NE
2017-08-05,Nebraska,307.0,296.0,-11.0,NE
2017-08-12,Nebraska,310.0,268.0,-42.0,NE
2017-08-19,Nebraska,309.0,277.0,-32.0,NE
2017-08-26,Nebraska,309.0,319.0,10.0,NE
2017-09-02,Nebraska,307.0,312.0,5.0,NE
2017-09-09,Nebraska,306.0,317.0,11.0,NE
2017-09-16,Nebraska,305.0,302.0,-3.0,NE
2017-09-23,Nebraska,308.0,313.0,5.0,NE
2017-09-30,Nebraska,309.0,284.0,-25.0,NE
2017-10-07,Nebraska,310.0,324.0,14.0,NE
2017-10-14,Nebraska,312.0,322.0,10.0,NE
2017-10-21,Nebraska,314.0,322.0,8.0,NE
2017-10-28,Nebraska,317.0,321.0,4.0,NE
2017-11-04,Nebraska,319.0,321.0,2.0,NE
2017-11-11,Nebraska,317.0,347.0,30.0,NE
2017-11-18,Nebraska,320.0,304.0,-16.0,NE
2017-11-25,Nebraska,322.0,342.0,20.0,NE
2017-12-02,Nebraska,325.0,315.0,-10.0,NE
2017-12-09,Nebraska,329.0,321.0,-8.0,NE
2017-12-16,Nebraska,337.0,367.0,30.0,NE
2017-12-23,Nebraska,343.0,344.0,1.0,NE
2017-12-30,Nebraska,351.0,356.0,5.0,NE
2018-01-06,Nebraska,357.0,408.0,51.0,NE
2018-01-13,Nebraska,359.0,372.0,13.0,NE
2018-01-20,Nebraska,361.0,390.0,29.0,NE
2018-01-27,Nebraska,365.0,364.0,-1.0,NE
2018-02-03,Nebraska,356.0,342.0,-14.0,NE
2018-02-10,Nebraska,350.0,340.0,-10.0,NE
2018-02-17,Nebraska,345.0,339.0,-6.0,NE
2018-02-24,Nebraska,343.0,360.0,17.0,NE
2018-03-03,Nebraska,344.0,346.0,2.0,NE
2018-03-10,Nebraska,339.0,357.0,18.0,NE
2018-03-17,Nebraska,336.0,372.0,36.0,NE
2018-03-24,Nebraska,336.0,315.0,-21.0,NE
2018-03-31,Nebraska,337.0,368.0,31.0,NE
2018-04-07,Nebraska,331.0,355.0,24.0,NE
2018-04-14,Nebraska,326.0,342.0,16.0,NE
2018-04-21,Nebraska,324.0,324.0,0.0,NE
2018-04-28,Nebraska,319.0,301.0,-18.0,NE
2018-05-05,Nebraska,311.0,330.0,19.0,NE
2018-05-12,Nebraska,313.0,314.0,1.0,NE
2018-05-19,Nebraska,311.0,312.0,1.0,NE
2018-05-26,Nebraska,307.0,277.0,-30.0,NE
2018-06-02,Nebraska,305.0,311.0,6.0,NE
2018-06-09,Nebraska,307.0,311.0,4.0,NE
2018-06-16,Nebraska,309.0,315.0,6.0,NE
2018-06-23,Nebraska,308.0,314.0,6.0,NE
2018-06-30,Nebraska,305.0,352.0,47.0,NE
2018-07-07,Nebraska,304.0,327.0,23.0,NE
2018-07-14,Nebraska,299.0,308.0,9.0,NE
2018-07-21,Nebraska,299.0,280.0,-19.0,NE
2018-07-28,Nebraska,294.0,317.0,23.0,NE
2018-08-04,Nebraska,294.0,304.0,10.0,NE
2018-08-11,Nebraska,297.0,320.0,23.0,NE
2018-08-18,Nebraska,300.0,290.0,-10.0,NE
2018-08-25,Nebraska,300.0,326.0,26.0,NE
2018-09-01,Nebraska,302.0,297.0,-5.0,NE
2018-09-08,Nebraska,301.0,306.0,5.0,NE
2018-09-15,Nebraska,300.0,331.0,31.0,NE
2018-09-22,Nebraska,301.0,315.0,14.0,NE
2018-09-29,Nebraska,306.0,314.0,8.0,NE
2018-10-06,Nebraska,307.0,327.0,20.0,NE
2018-10-13,Nebraska,311.0,328.0,17.0,NE
2018-10-20,Nebraska,315.0,343.0,28.0,NE
2018-10-27,Nebraska,319.0,328.0,9.0,NE
2018-11-03,Nebraska,321.0,306.0,-15.0,NE
2018-11-10,Nebraska,320.0,335.0,15.0,NE
2018-11-17,Nebraska,317.0,336.0,19.0,NE
2018-11-24,Nebraska,318.0,308.0,-10.0,NE
2018-12-01,Nebraska,324.0,285.0,-39.0,NE
2018-12-08,Nebraska,326.0,327.0,1.0,NE
2018-12-15,Nebraska,337.0,345.0,8.0,NE
2018-12-22,Nebraska,349.0,333.0,-16.0,NE
2018-12-29,Nebraska,356.0,345.0,-11.0,NE
2019-01-05,Nebraska,361.0,371.0,10.0,NE
2019-01-12,Nebraska,366.0,385.0,19.0,NE
2019-01-19,Nebraska,367.0,346.0,-21.0,NE
2019-01-26,Nebraska,364.0,368.0,4.0,NE
2019-02-02,Nebraska,356.0,343.0,-13.0,NE
2019-02-09,Nebraska,352.0,336.0,-16.0,NE
2019-02-16,Nebraska,348.0,339.0,-9.0,NE
2019-02-23,Nebraska,348.0,374.0,26.0,NE
2019-03-02,Nebraska,353.0,362.0,9.0,NE
2019-03-09,Nebraska,349.0,352.0,3.0,NE
2019-03-16,Nebraska,350.0,317.0,-33.0,NE
2019-03-23,Nebraska,352.0,325.0,-27.0,NE
2019-03-30,Nebraska,352.0,344.0,-8.0,NE
2019-04-06,Nebraska,343.0,354.0,11.0,NE
2019-04-13,Nebraska,343.0,314.0,-29.0,NE
2019-04-20,Nebraska,340.0,349.0,9.0,NE
2019-04-27,Nebraska,335.0,321.0,-14.0,NE
2019-05-04,Nebraska,326.0,308.0,-18.0,NE
2019-05-11,Nebraska,324.0,322.0,-2.0,NE
2019-05-18,Nebraska,323.0,347.0,24.0,NE
2019-05-25,Nebraska,321.0,305.0,-16.0,NE
2019-06-01,Nebraska,321.0,312.0,-9.0,NE
2019-06-08,Nebraska,323.0,302.0,-21.0,NE
2019-06-15,Nebraska,327.0,305.0,-22.0,NE
2019-06-22,Nebraska,328.0,313.0,-15.0,NE
2019-06-29,Nebraska,326.0,291.0,-35.0,NE
2019-07-06,Nebraska,326.0,305.0,-21.0,NE
2019-07-13,Nebraska,323.0,309.0,-14.0,NE
2019-07-20,Nebraska,320.0,311.0,-9.0,NE
2019-07-27,Nebraska,318.0,304.0,-14.0,NE
2019-08-03,Nebraska,320.0,320.0,0.0,NE
2019-08-10,Nebraska,327.0,300.0,-27.0,NE
2019-08-17,Nebraska,326.0,346.0,20.0,NE
2019-08-24,Nebraska,327.0,288.0,-39.0,NE
2019-08-31,Nebraska,327.0,298.0,-29.0,NE
2019-09-07,Nebraska,330.0,304.0,-26.0,NE
2019-09-14,Nebraska,327.0,311.0,-16.0,NE
2019-09-21,Nebraska,328.0,323.0,-5.0,NE
2019-09-28,Nebraska,333.0,327.0,-6.0,NE
2019-10-05,Nebraska,336.0,321.0,-15.0,NE
2019-10-12,Nebraska,341.0,366.0,25.0,NE
2019-10-19,Nebraska,345.0,326.0,-19.0,NE
2019-10-26,Nebraska,347.0,353.0,6.0,NE
2019-11-02,Nebraska,347.0,316.0,-31.0,NE
2019-11-09,Nebraska,343.0,314.0,-29.0,NE
2019-11-16,Nebraska,340.0,329.0,-11.0,NE
2019-11-23,Nebraska,344.0,341.0,-3.0,NE
2019-11-30,Nebraska,346.0,300.0,-46.0,NE
2019-12-07,Nebraska,347.0,344.0,-3.0,NE
2019-12-14,Nebraska,353.0,348.0,-5.0,NE
2019-12-21,Nebraska,368.0,381.0,13.0,NE
2019-12-28,Nebraska,375.0,359.0,-16.0,NE
2020-01-04,Nebraska,378.0,345.0,-33.0,NE
2020-01-11,Nebraska,380.0,362.0,-18.0,NE
2020-01-18,Nebraska,379.0,333.0,-46.0,NE
2020-01-25,Nebraska,367.0,358.0,-9.0,NE
2020-02-01,Nebraska,360.0,373.0,13.0,NE
2020-02-08,Nebraska,359.0,345.0,-14.0,NE
2020-02-15,Nebraska,355.0,327.0,-28.0,NE
2020-02-22,Nebraska,351.0,318.0,-33.0,NE
2020-02-29,Nebraska,351.0,341.0,-10.0,NE
2020-03-07,Nebraska,352.0,355.0,3.0,NE
2020-03-14,Nebraska,346.0,343.0,-3.0,NE
2020-03-21,Nebraska,346.0,350.0,4.0,NE
2020-03-28,Nebraska,344.0,331.0,-13.0,NE
2020-04-04,Nebraska,342.0,310.0,-32.0,NE
2020-04-11,Nebraska,336.0,343.0,7.0,NE
2020-04-18,Nebraska,332.0,353.0,21.0,NE
2020-04-25,Nebraska,327.0,353.0,26.0,NE
2020-05-02,Nebraska,325.0,344.0,19.0,NE
2020-05-09,Nebraska,319.0,338.0,19.0,NE
2020-05-16,Nebraska,319.0,352.0,33.0,NE
2020-05-23,Nebraska,317.0,347.0,30.0,NE
2020-05-30,Nebraska,316.0,375.0,59.0,NE
2020-06-06,Nebraska,312.0,319.0,7.0,NE
2020-06-13,Nebraska,315.0,319.0,4.0,NE
2020-06-20,Nebraska,315.0,371.0,56.0,NE
2020-06-27,Nebraska,314.0,319.0,5.0,NE
2020-07-04,Nebraska,311.0,312.0,1.0,NE
2020-07-11,Nebraska,310.0,321.0,11.0,NE
2020-07-18,Nebraska,306.0,329.0,23.0,NE
2020-07-25,Nebraska,306.0,366.0,60.0,NE
2020-08-01,Nebraska,305.0,363.0,58.0,NE
2020-08-08,Nebraska,306.0,385.0,79.0,NE
2020-08-15,Nebraska,307.0,358.0,51.0,NE
2020-08-22,Nebraska,308.0,367.0,59.0,NE
2020-08-29,Nebraska,310.0,327.0,17.0,NE
2020-09-05,Nebraska,312.0,351.0,39.0,NE
2020-09-12,Nebraska,314.0,340.0,26.0,NE
2020-09-19,Nebraska,316.0,332.0,16.0,NE
2020-09-26,Nebraska,317.0,381.0,64.0,NE
2020-10-03,Nebraska,323.0,377.0,54.0,NE
2020-10-10,Nebraska,326.0,408.0,82.0,NE
2020-10-17,Nebraska,326.0,403.0,77.0,NE
2020-10-24,Nebraska,329.0,429.0,100.0,NE
2020-10-31,Nebraska,329.0,445.0,116.0,NE
2020-11-07,Nebraska,325.0,501.0,176.0,NE
2020-11-14,Nebraska,324.0,547.0,223.0,NE
2020-11-21,Nebraska,327.0,570.0,243.0,NE
2020-11-28,Nebraska,331.0,556.0,225.0,NE
2020-12-05,Nebraska,336.0,509.0,173.0,NE
2020-12-12,Nebraska,342.0,359.0,17.0,NE
2017-01-14,Nevada,517.0,561.0,44.0,NV
2017-01-21,Nevada,518.0,534.0,16.0,NV
2017-01-28,Nevada,517.0,559.0,42.0,NV
2017-02-04,Nevada,519.0,524.0,5.0,NV
2017-02-11,Nevada,519.0,522.0,3.0,NV
2017-02-18,Nevada,519.0,509.0,-10.0,NV
2017-02-25,Nevada,517.0,511.0,-6.0,NV
2017-03-04,Nevada,517.0,515.0,-2.0,NV
2017-03-11,Nevada,514.0,489.0,-25.0,NV
2017-03-18,Nevada,516.0,547.0,31.0,NV
2017-03-25,Nevada,510.0,496.0,-14.0,NV
2017-04-01,Nevada,505.0,485.0,-20.0,NV
2017-04-08,Nevada,503.0,478.0,-25.0,NV
2017-04-15,Nevada,498.0,508.0,10.0,NV
2017-04-22,Nevada,490.0,507.0,17.0,NV
2017-04-29,Nevada,487.0,500.0,13.0,NV
2017-05-06,Nevada,481.0,492.0,11.0,NV
2017-05-13,Nevada,474.0,488.0,14.0,NV
2017-05-20,Nevada,470.0,469.0,-1.0,NV
2017-05-27,Nevada,474.0,487.0,13.0,NV
2017-06-03,Nevada,472.0,488.0,16.0,NV
2017-06-10,Nevada,474.0,472.0,-2.0,NV
2017-06-17,Nevada,476.0,501.0,25.0,NV
